athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Lijun Zu,CHN,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6738.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6740.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Enderica Ochoa,ECU,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6742.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6742.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ous Mellouli,TUN,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6744.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Nagy,SVK,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6744.8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarrod Poort,AUS,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6744.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6745.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simon Huitenga,AUS,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6748.1,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,JPN,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6751.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Ho,RSA,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6751.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,BUL,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6752.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Enderica Salgado,ECU,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6762.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,06/12/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,61.0,6762.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
